Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
34,118,46,37,127,0.761290322580645,0.719512195121951,0.739811912225705,0.746951219512195,0.187755102040816,0.225609756097561
35,108,56,27,137,0.8,0.658536585365854,0.722408026755853,0.746951219512195,0.228571428571429,0.164634146341463
36,117,47,25,139,0.823943661971831,0.713414634146341,0.764705882352941,0.780487804878049,0.18359375,0.152439024390244
37,114,50,29,135,0.797202797202797,0.695121951219512,0.742671009771987,0.759146341463415,0.200803212851406,0.176829268292683
38,115,49,30,134,0.793103448275862,0.701219512195122,0.744336569579288,0.759146341463415,0.196787148594378,0.182926829268293
39,112,52,37,127,0.751677852348993,0.682926829268293,0.715654952076677,0.728658536585366,0.217573221757322,0.225609756097561
40,115,49,28,136,0.804195804195804,0.701219512195122,0.749185667752443,0.765243902439024,0.195219123505976,0.170731707317073
41,114,50,36,128,0.76,0.695121951219512,0.726114649681529,0.73780487804878,0.206611570247934,0.219512195121951
42,121,43,29,135,0.806666666666667,0.73780487804878,0.770700636942675,0.780487804878049,0.16796875,0.176829268292683
43,116,48,37,127,0.758169934640523,0.707317073170732,0.73186119873817,0.740853658536585,0.197530864197531,0.225609756097561
44,105,59,31,133,0.772058823529412,0.640243902439024,0.7,0.725609756097561,0.247899159663866,0.189024390243902
45,113,51,26,138,0.81294964028777,0.689024390243902,0.745874587458746,0.765243902439024,0.203187250996016,0.158536585365854
46,127,37,32,132,0.79874213836478,0.774390243902439,0.786377708978328,0.789634146341463,0.142857142857143,0.195121951219512
47,117,47,33,131,0.78,0.713414634146341,0.745222929936306,0.75609756097561,0.189516129032258,0.201219512195122
48,115,49,26,138,0.815602836879433,0.701219512195122,0.754098360655738,0.771341463414634,0.193675889328063,0.158536585365854
49,118,46,35,129,0.77124183006536,0.719512195121951,0.744479495268139,0.753048780487805,0.186234817813765,0.213414634146341
50,127,37,31,133,0.80379746835443,0.774390243902439,0.788819875776398,0.792682926829268,0.142307692307692,0.189024390243902
51,126,38,38,126,0.768292682926829,0.768292682926829,0.768292682926829,0.768292682926829,0.150793650793651,0.231707317073171
52,112,52,32,132,0.777777777777778,0.682926829268293,0.727272727272727,0.74390243902439,0.213114754098361,0.195121951219512
53,112,52,32,132,0.777777777777778,0.682926829268293,0.727272727272727,0.74390243902439,0.213114754098361,0.195121951219512
54,115,49,33,131,0.777027027027027,0.701219512195122,0.737179487179487,0.75,0.199186991869919,0.201219512195122
55,121,43,41,123,0.746913580246914,0.73780487804878,0.742331288343558,0.74390243902439,0.176229508196721,0.25
56,113,51,39,125,0.743421052631579,0.689024390243902,0.715189873417722,0.725609756097561,0.214285714285714,0.23780487804878
57,109,55,38,126,0.741496598639456,0.664634146341463,0.70096463022508,0.716463414634146,0.234042553191489,0.231707317073171
58,119,45,28,136,0.80952380952381,0.725609756097561,0.765273311897106,0.777439024390244,0.176470588235294,0.170731707317073
59,112,52,34,130,0.767123287671233,0.682926829268293,0.72258064516129,0.73780487804878,0.214876033057851,0.207317073170732
60,120,44,39,125,0.754716981132076,0.731707317073171,0.743034055727554,0.746951219512195,0.179591836734694,0.23780487804878
61,116,48,34,130,0.773333333333333,0.707317073170732,0.738853503184713,0.75,0.195121951219512,0.207317073170732
62,117,47,30,134,0.795918367346939,0.713414634146341,0.752411575562701,0.765243902439024,0.187250996015936,0.182926829268293
63,111,53,34,130,0.76551724137931,0.676829268292683,0.718446601941748,0.734756097560976,0.219917012448133,0.207317073170732
64,119,45,35,129,0.772727272727273,0.725609756097561,0.748427672955975,0.75609756097561,0.181451612903226,0.213414634146341
65,112,52,38,126,0.746666666666667,0.682926829268293,0.713375796178344,0.725609756097561,0.218487394957983,0.231707317073171
66,111,53,35,129,0.76027397260274,0.676829268292683,0.716129032258065,0.731707317073171,0.220833333333333,0.213414634146341
67,112,52,27,137,0.805755395683453,0.682926829268293,0.739273927392739,0.759146341463415,0.208835341365462,0.164634146341463
68,109,55,20,144,0.844961240310077,0.664634146341463,0.744027303754266,0.771341463414634,0.217391304347826,0.121951219512195
69,113,51,36,128,0.758389261744966,0.689024390243902,0.722044728434505,0.734756097560976,0.211618257261411,0.219512195121951
70,113,51,37,127,0.753333333333333,0.689024390243902,0.719745222929936,0.731707317073171,0.2125,0.225609756097561
71,111,53,34,130,0.76551724137931,0.676829268292683,0.718446601941748,0.734756097560976,0.219917012448133,0.207317073170732
72,125,39,46,118,0.730994152046784,0.76219512195122,0.746268656716418,0.740853658536585,0.160493827160494,0.280487804878049
73,123,41,33,131,0.788461538461538,0.75,0.76875,0.774390243902439,0.161417322834646,0.201219512195122
74,117,47,31,133,0.790540540540541,0.713414634146341,0.75,0.76219512195122,0.188,0.189024390243902
75,107,57,34,130,0.75886524822695,0.652439024390244,0.701639344262295,0.722560975609756,0.240506329113924,0.207317073170732
76,114,50,30,134,0.791666666666667,0.695121951219512,0.74025974025974,0.75609756097561,0.201612903225806,0.182926829268293
77,119,45,30,134,0.798657718120805,0.725609756097561,0.76038338658147,0.771341463414634,0.177865612648221,0.182926829268293
78,115,49,36,128,0.76158940397351,0.701219512195122,0.73015873015873,0.740853658536585,0.201646090534979,0.219512195121951
79,116,48,38,126,0.753246753246753,0.707317073170732,0.729559748427673,0.73780487804878,0.198347107438017,0.231707317073171
80,116,48,35,129,0.768211920529801,0.707317073170732,0.736507936507937,0.746951219512195,0.195918367346939,0.213414634146341
81,110,54,32,132,0.774647887323944,0.670731707317073,0.718954248366013,0.73780487804878,0.223140495867769,0.195121951219512
82,113,51,32,132,0.779310344827586,0.689024390243902,0.731391585760518,0.746951219512195,0.208163265306122,0.195121951219512
83,116,48,27,137,0.811188811188811,0.707317073170732,0.755700325732899,0.771341463414634,0.189723320158103,0.164634146341463
84,118,46,31,133,0.791946308724832,0.719512195121951,0.753993610223642,0.765243902439024,0.183266932270916,0.189024390243902
85,122,42,37,127,0.767295597484277,0.74390243902439,0.755417956656347,0.759146341463415,0.168674698795181,0.225609756097561
86,111,53,39,125,0.74,0.676829268292683,0.707006369426752,0.719512195121951,0.224576271186441,0.23780487804878
87,121,43,26,138,0.82312925170068,0.73780487804878,0.778135048231511,0.789634146341463,0.166023166023166,0.158536585365854
88,121,43,35,129,0.775641025641026,0.73780487804878,0.75625,0.76219512195122,0.172,0.213414634146341
89,117,47,27,137,0.8125,0.713414634146341,0.75974025974026,0.774390243902439,0.18503937007874,0.164634146341463
90,126,38,37,127,0.773006134969325,0.768292682926829,0.770642201834862,0.771341463414634,0.150197628458498,0.225609756097561
91,120,44,30,134,0.8,0.731707317073171,0.764331210191083,0.774390243902439,0.173228346456693,0.182926829268293
92,116,48,35,129,0.768211920529801,0.707317073170732,0.736507936507937,0.746951219512195,0.195918367346939,0.213414634146341
93,118,46,27,137,0.813793103448276,0.719512195121951,0.763754045307443,0.777439024390244,0.180392156862745,0.164634146341463
94,105,59,28,136,0.789473684210526,0.640243902439024,0.707070707070707,0.734756097560976,0.244813278008299,0.170731707317073
95,112,52,40,124,0.736842105263158,0.682926829268293,0.708860759493671,0.719512195121951,0.220338983050847,0.24390243902439
96,112,52,38,126,0.746666666666667,0.682926829268293,0.713375796178344,0.725609756097561,0.218487394957983,0.231707317073171
97,120,44,30,134,0.8,0.731707317073171,0.764331210191083,0.774390243902439,0.173228346456693,0.182926829268293
98,121,43,30,134,0.801324503311258,0.73780487804878,0.768253968253968,0.777439024390244,0.168627450980392,0.182926829268293
99,112,52,33,131,0.772413793103448,0.682926829268293,0.724919093851133,0.740853658536585,0.213991769547325,0.201219512195122
100,108,56,28,136,0.794117647058823,0.658536585365854,0.72,0.74390243902439,0.229508196721311,0.170731707317073
