Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
18,106,58,43,121,0.711409395973154,0.646341463414634,0.677316293929712,0.692073170731707,0.255506607929515,0.26219512195122
19,106,58,36,128,0.746478873239437,0.646341463414634,0.69281045751634,0.713414634146341,0.247863247863248,0.219512195121951
20,116,48,46,118,0.716049382716049,0.707317073170732,0.711656441717791,0.713414634146341,0.205128205128205,0.280487804878049
21,109,55,29,135,0.789855072463768,0.664634146341463,0.721854304635762,0.74390243902439,0.225409836065574,0.176829268292683
22,113,51,58,106,0.660818713450292,0.689024390243902,0.674626865671642,0.667682926829268,0.232876712328767,0.353658536585366
23,106,58,45,119,0.701986754966887,0.646341463414634,0.673015873015873,0.685975609756098,0.257777777777778,0.274390243902439
24,107,57,49,115,0.685897435897436,0.652439024390244,0.66875,0.676829268292683,0.256756756756757,0.298780487804878
25,107,57,52,112,0.672955974842767,0.652439024390244,0.662538699690402,0.667682926829268,0.26027397260274,0.317073170731707
26,113,51,53,111,0.680722891566265,0.689024390243902,0.684848484848485,0.682926829268293,0.227678571428571,0.323170731707317
27,120,44,56,108,0.681818181818182,0.731707317073171,0.705882352941177,0.695121951219512,0.192982456140351,0.341463414634146
28,107,57,38,126,0.737931034482759,0.652439024390244,0.692556634304207,0.710365853658537,0.244635193133047,0.231707317073171
29,117,47,52,112,0.692307692307692,0.713414634146341,0.702702702702703,0.698170731707317,0.205240174672489,0.317073170731707
30,102,62,41,123,0.713286713286713,0.621951219512195,0.664495114006515,0.685975609756098,0.275555555555556,0.25
31,120,44,51,113,0.701754385964912,0.731707317073171,0.716417910447761,0.710365853658537,0.188841201716738,0.310975609756098
32,107,57,41,123,0.722972972972973,0.652439024390244,0.685897435897436,0.701219512195122,0.247826086956522,0.25
33,116,48,52,112,0.69047619047619,0.707317073170732,0.698795180722892,0.695121951219512,0.210526315789474,0.317073170731707
34,111,53,46,118,0.707006369426752,0.676829268292683,0.691588785046729,0.698170731707317,0.231441048034935,0.280487804878049
35,105,59,45,119,0.7,0.640243902439024,0.668789808917197,0.682926829268293,0.263392857142857,0.274390243902439
36,111,53,50,114,0.68944099378882,0.676829268292683,0.683076923076923,0.685975609756098,0.235555555555556,0.304878048780488
37,95,69,44,120,0.683453237410072,0.579268292682927,0.627062706270627,0.655487804878049,0.32093023255814,0.268292682926829
38,107,57,51,113,0.677215189873418,0.652439024390244,0.664596273291925,0.670731707317073,0.259090909090909,0.310975609756098
39,116,48,48,116,0.707317073170732,0.707317073170732,0.707317073170732,0.707317073170732,0.206896551724138,0.292682926829268
40,100,64,38,126,0.72463768115942,0.609756097560976,0.662251655629139,0.689024390243902,0.283185840707965,0.231707317073171
41,99,65,50,114,0.664429530201342,0.603658536585366,0.63258785942492,0.649390243902439,0.305164319248826,0.304878048780488
42,114,50,45,119,0.716981132075472,0.695121951219512,0.705882352941177,0.710365853658537,0.214592274678112,0.274390243902439
43,112,52,53,111,0.678787878787879,0.682926829268293,0.680851063829787,0.679878048780488,0.233183856502242,0.323170731707317
44,112,52,54,110,0.674698795180723,0.682926829268293,0.678787878787879,0.676829268292683,0.234234234234234,0.329268292682927
45,100,64,44,120,0.694444444444444,0.609756097560976,0.649350649350649,0.670731707317073,0.290909090909091,0.268292682926829
46,118,46,46,118,0.719512195121951,0.719512195121951,0.719512195121951,0.719512195121951,0.194915254237288,0.280487804878049
47,104,60,39,125,0.727272727272727,0.634146341463415,0.677524429967427,0.698170731707317,0.262008733624454,0.23780487804878
48,109,55,39,125,0.736486486486487,0.664634146341463,0.698717948717949,0.713414634146341,0.235042735042735,0.23780487804878
49,111,53,37,127,0.75,0.676829268292683,0.711538461538462,0.725609756097561,0.222689075630252,0.225609756097561
50,114,50,53,111,0.682634730538922,0.695121951219512,0.688821752265861,0.685975609756098,0.222222222222222,0.323170731707317
51,114,50,48,116,0.703703703703704,0.695121951219512,0.699386503067485,0.701219512195122,0.217391304347826,0.292682926829268
52,117,47,46,118,0.717791411042945,0.713414634146341,0.715596330275229,0.716463414634146,0.2,0.280487804878049
53,105,59,39,125,0.729166666666667,0.640243902439024,0.681818181818182,0.701219512195122,0.256521739130435,0.23780487804878
54,112,52,50,114,0.691358024691358,0.682926829268293,0.687116564417178,0.689024390243902,0.230088495575221,0.304878048780488
55,113,51,41,123,0.733766233766234,0.689024390243902,0.710691823899371,0.719512195121951,0.216101694915254,0.25
