Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
82,119,45,48,116,0.712574850299401,0.725609756097561,0.719033232628399,0.716463414634146,0.191489361702128,0.292682926829268
83,128,36,28,136,0.82051282051282,0.780487804878049,0.8,0.804878048780488,0.136363636363636,0.170731707317073
84,108,56,14,150,0.885245901639344,0.658536585365854,0.755244755244755,0.786585365853659,0.217054263565891,0.0853658536585366
85,128,36,28,136,0.82051282051282,0.780487804878049,0.8,0.804878048780488,0.136363636363636,0.170731707317073
86,116,48,22,142,0.840579710144927,0.707317073170732,0.768211920529801,0.786585365853659,0.186046511627907,0.134146341463415
87,115,49,30,134,0.793103448275862,0.701219512195122,0.744336569579288,0.759146341463415,0.196787148594378,0.182926829268293
88,114,50,33,131,0.775510204081633,0.695121951219512,0.733118971061093,0.746951219512195,0.204081632653061,0.201219512195122
89,109,55,26,138,0.807407407407407,0.664634146341463,0.729096989966555,0.753048780487805,0.222672064777328,0.158536585365854
90,127,37,28,136,0.819354838709677,0.774390243902439,0.796238244514107,0.801829268292683,0.140684410646388,0.170731707317073
91,99,65,21,143,0.825,0.603658536585366,0.697183098591549,0.73780487804878,0.268595041322314,0.128048780487805
92,122,42,37,127,0.767295597484277,0.74390243902439,0.755417956656347,0.759146341463415,0.168674698795181,0.225609756097561
93,93,71,12,152,0.885714285714286,0.567073170731707,0.691449814126394,0.746951219512195,0.289795918367347,0.0731707317073171
94,114,50,45,119,0.716981132075472,0.695121951219512,0.705882352941177,0.710365853658537,0.214592274678112,0.274390243902439
95,111,53,29,135,0.792857142857143,0.676829268292683,0.730263157894737,0.75,0.215447154471545,0.176829268292683
96,117,47,29,135,0.801369863013699,0.713414634146341,0.754838709677419,0.768292682926829,0.186507936507937,0.176829268292683
97,113,51,51,113,0.689024390243902,0.689024390243902,0.689024390243902,0.689024390243902,0.225663716814159,0.310975609756098
98,123,41,37,127,0.76875,0.75,0.759259259259259,0.76219512195122,0.164,0.225609756097561
99,124,40,42,122,0.746987951807229,0.75609756097561,0.751515151515151,0.75,0.16260162601626,0.25609756097561
100,106,58,30,134,0.779411764705882,0.646341463414634,0.706666666666667,0.731707317073171,0.241666666666667,0.182926829268293
