"","Method","Accuracy"
"828","Neural Network",0.734756097560976
"829","Neural Network",0.768292682926829
"830","Neural Network",0.734756097560976
"831","Neural Network",0.740853658536585
"832","Neural Network",0.725609756097561
"833","Neural Network",0.771341463414634
"834","Neural Network",0.774390243902439
"835","Neural Network",0.771341463414634
"836","Neural Network",0.746951219512195
"837","Neural Network",0.759146341463415
"838","Neural Network",0.740853658536585
"839","Neural Network",0.786585365853659
"840","Neural Network",0.753048780487805
"841","Neural Network",0.698170731707317
"842","Neural Network",0.75609756097561
"843","Neural Network",0.798780487804878
"844","Neural Network",0.771341463414634
"845","Neural Network",0.734756097560976
"846","Neural Network",0.722560975609756
"847","Neural Network",0.74390243902439
"848","Neural Network",0.673780487804878
"849","Neural Network",0.798780487804878
"850","Neural Network",0.73780487804878
"851","Neural Network",0.783536585365854
"852","Neural Network",0.801829268292683
"853","Neural Network",0.74390243902439
"854","Neural Network",0.74390243902439
"855","Neural Network",0.728658536585366
"856","Neural Network",0.768292682926829
"857","Neural Network",0.771341463414634
"858","Neural Network",0.722560975609756
"859","Neural Network",0.76219512195122
"860","Neural Network",0.774390243902439
"861","Neural Network",0.768292682926829
"862","Neural Network",0.719512195121951
"863","Neural Network",0.73780487804878
"864","Neural Network",0.740853658536585
"865","Neural Network",0.75609756097561
"866","Neural Network",0.73780487804878
"867","Neural Network",0.771341463414634
"868","Neural Network",0.780487804878049
"869","Neural Network",0.774390243902439
"870","Neural Network",0.725609756097561
"871","Neural Network",0.731707317073171
"872","Neural Network",0.759146341463415
"873","Neural Network",0.734756097560976
"874","Neural Network",0.771341463414634
"875","Neural Network",0.734756097560976
"876","Neural Network",0.740853658536585
"877","Neural Network",0.76219512195122
"878","Neural Network",0.76219512195122
"879","Neural Network",0.786585365853659
"880","Neural Network",0.74390243902439
"881","Neural Network",0.73780487804878
"882","Neural Network",0.759146341463415
"883","Neural Network",0.795731707317073
"884","Neural Network",0.746951219512195
"885","Neural Network",0.76219512195122
"886","Neural Network",0.725609756097561
"887","Neural Network",0.731707317073171
"888","Neural Network",0.75609756097561
"889","Neural Network",0.759146341463415
"890","Neural Network",0.75
"891","Neural Network",0.673780487804878
"892","Neural Network",0.731707317073171
"893","Neural Network",0.746951219512195
"894","Neural Network",0.731707317073171
"895","Neural Network",0.731707317073171
"896","Neural Network",0.746951219512195
"897","Neural Network",0.707317073170732
"898","Neural Network",0.753048780487805
"899","Neural Network",0.774390243902439
"900","Neural Network",0.771341463414634
"901","Neural Network",0.759146341463415
"902","Neural Network",0.75
"903","Neural Network",0.734756097560976
"904","Neural Network",0.73780487804878
"905","Neural Network",0.75
"906","Neural Network",0.75609756097561
"907","Neural Network",0.734756097560976
"908","Neural Network",0.725609756097561
"909","Neural Network",0.740853658536585
"910","Neural Network",0.768292682926829
"911","Neural Network",0.731707317073171
"912","Neural Network",0.76219512195122
"913","Neural Network",0.716463414634146
"914","Neural Network",0.746951219512195
"915","Neural Network",0.771341463414634
"916","Neural Network",0.75
"917","Neural Network",0.695121951219512
"918","Neural Network",0.667682926829268
"919","Neural Network",0.795731707317073
"920","Neural Network",0.76219512195122
"921","Neural Network",0.76219512195122
"922","Neural Network",0.765243902439024
"923","Neural Network",0.716463414634146
"924","Neural Network",0.710365853658537
"925","Neural Network",0.753048780487805
"926","Neural Network",0.725609756097561
"927","Neural Network",0.713414634146341
"928","Neural Network",0.701219512195122
"929","Neural Network",0.73780487804878
"930","Neural Network",0.759146341463415
"931","Neural Network",0.722560975609756
"932","Neural Network",0.759146341463415
"933","Neural Network",0.765243902439024
"934","Neural Network",0.722560975609756
"935","Neural Network",0.73780487804878
"936","Neural Network",0.746951219512195
"937","Neural Network",0.765243902439024
"938","Neural Network",0.722560975609756
"939","Neural Network",0.75
"940","Neural Network",0.75
"941","Neural Network",0.76219512195122
"942","Neural Network",0.759146341463415
"943","Neural Network",0.765243902439024
"944","Neural Network",0.746951219512195
"945","Neural Network",0.777439024390244
"946","Neural Network",0.765243902439024
"947","Neural Network",0.740853658536585
"948","Neural Network",0.728658536585366
"949","Neural Network",0.759146341463415
"950","Neural Network",0.780487804878049
"951","Neural Network",0.734756097560976
"952","Neural Network",0.731707317073171
"953","Neural Network",0.731707317073171
"954","Neural Network",0.795731707317073
"955","Neural Network",0.780487804878049
"956","Neural Network",0.777439024390244
"957","Neural Network",0.771341463414634
"958","Neural Network",0.707317073170732
"959","Neural Network",0.75
"960","Neural Network",0.740853658536585
"961","Neural Network",0.759146341463415
"962","Neural Network",0.771341463414634
"963","Neural Network",0.73780487804878
"964","Neural Network",0.768292682926829
"965","Neural Network",0.75609756097561
"966","Neural Network",0.746951219512195
"967","Neural Network",0.740853658536585
"968","Neural Network",0.746951219512195
"969","Neural Network",0.771341463414634
"970","Neural Network",0.73780487804878
"971","Neural Network",0.765243902439024
"972","Neural Network",0.774390243902439
"973","Neural Network",0.75
"974","Neural Network",0.76219512195122
"975","Neural Network",0.740853658536585
"976","Neural Network",0.759146341463415
"977","Neural Network",0.73780487804878
"978","Neural Network",0.5
"979","Neural Network",0.75609756097561
"980","Neural Network",0.74390243902439
"981","Neural Network",0.713414634146341
"982","Neural Network",0.753048780487805
"983","Neural Network",0.753048780487805
"984","Neural Network",0.710365853658537
"985","Neural Network",0.746951219512195
"986","Neural Network",0.774390243902439
"987","Neural Network",0.746951219512195
"988","Neural Network",0.768292682926829
"989","Neural Network",0.75609756097561
"990","Neural Network",0.731707317073171
"991","Neural Network",0.740853658536585
"992","Neural Network",0.725609756097561
"993","Neural Network",0.774390243902439
"994","Neural Network",0.765243902439024
"995","Neural Network",0.75
"996","Neural Network",0.704268292682927
"997","Neural Network",0.73780487804878
"998","Neural Network",0.777439024390244
"999","Neural Network",0.753048780487805
"1000","Neural Network",0.725609756097561
"1001","Decision Tree",0.753048780487805
"1002","Decision Tree",0.76219512195122
"1003","Decision Tree",0.75609756097561
"1004","Decision Tree",0.753048780487805
"1005","Decision Tree",0.725609756097561
"1006","Decision Tree",0.746951219512195
"1007","Decision Tree",0.74390243902439
"1008","Decision Tree",0.716463414634146
"1009","Decision Tree",0.753048780487805
"1010","Decision Tree",0.75
"1011","Decision Tree",0.768292682926829
"1012","Decision Tree",0.73780487804878
"1013","Decision Tree",0.746951219512195
"1014","Decision Tree",0.704268292682927
"1015","Decision Tree",0.759146341463415
"1016","Decision Tree",0.725609756097561
"1017","Decision Tree",0.734756097560976
"1018","Decision Tree",0.774390243902439
"1019","Decision Tree",0.692073170731707
"1020","Decision Tree",0.771341463414634
"1021","Decision Tree",0.728658536585366
"1022","Decision Tree",0.774390243902439
"1023","Decision Tree",0.75
"1024","Decision Tree",0.75
"1025","Decision Tree",0.731707317073171
"1026","Decision Tree",0.731707317073171
"1027","Decision Tree",0.734756097560976
"1028","Decision Tree",0.725609756097561
"1029","Decision Tree",0.740853658536585
"1030","Decision Tree",0.746951219512195
"1031","Decision Tree",0.774390243902439
"1032","Decision Tree",0.777439024390244
"1033","Decision Tree",0.74390243902439
"1034","Decision Tree",0.704268292682927
"1035","Decision Tree",0.713414634146341
"1036","Decision Tree",0.746951219512195
"1037","Decision Tree",0.75609756097561
"1038","Decision Tree",0.768292682926829
"1039","Decision Tree",0.734756097560976
"1040","Decision Tree",0.73780487804878
"1041","Decision Tree",0.731707317073171
"1042","Decision Tree",0.746951219512195
"1043","Decision Tree",0.774390243902439
"1044","Decision Tree",0.759146341463415
"1045","Decision Tree",0.728658536585366
"1046","Decision Tree",0.719512195121951
"1047","Decision Tree",0.701219512195122
"1048","Decision Tree",0.75
"1049","Decision Tree",0.719512195121951
"1050","Decision Tree",0.75609756097561
"1051","Decision Tree",0.777439024390244
"1052","Decision Tree",0.753048780487805
"1053","Decision Tree",0.774390243902439
"1054","Decision Tree",0.74390243902439
"1055","Decision Tree",0.76219512195122
"1056","Decision Tree",0.710365853658537
"1057","Decision Tree",0.701219512195122
"1058","Decision Tree",0.722560975609756
"1059","Decision Tree",0.734756097560976
"1060","Decision Tree",0.75609756097561
"1061","Decision Tree",0.740853658536585
"1062","Decision Tree",0.731707317073171
"1063","Decision Tree",0.713414634146341
"1064","Decision Tree",0.76219512195122
"1065","Decision Tree",0.786585365853659
"1066","Decision Tree",0.759146341463415
"1067","Decision Tree",0.75
"1068","Decision Tree",0.76219512195122
"1069","Decision Tree",0.771341463414634
"1070","Decision Tree",0.768292682926829
"1071","Decision Tree",0.777439024390244
"1072","Decision Tree",0.746951219512195
"1073","Decision Tree",0.740853658536585
"1074","Decision Tree",0.73780487804878
"1075","Decision Tree",0.728658536585366
"1076","Decision Tree",0.765243902439024
"1077","Decision Tree",0.716463414634146
"1078","Decision Tree",0.801829268292683
"1079","Decision Tree",0.698170731707317
"1080","Decision Tree",0.801829268292683
"1081","Decision Tree",0.725609756097561
"1082","Decision Tree",0.759146341463415
"1083","Decision Tree",0.713414634146341
"1084","Decision Tree",0.753048780487805
"1085","Decision Tree",0.719512195121951
"1086","Decision Tree",0.74390243902439
"1087","Decision Tree",0.740853658536585
"1088","Decision Tree",0.734756097560976
"1089","Decision Tree",0.801829268292683
"1090","Decision Tree",0.725609756097561
"1091","Decision Tree",0.75609756097561
"1092","Decision Tree",0.722560975609756
"1093","Decision Tree",0.746951219512195
"1094","Decision Tree",0.753048780487805
"1095","Decision Tree",0.75
"1096","Decision Tree",0.731707317073171
"1097","Decision Tree",0.753048780487805
"1098","Decision Tree",0.774390243902439
"1099","Decision Tree",0.753048780487805
"1100","Decision Tree",0.783536585365854
"1101","Decision Tree",0.798780487804878
"1102","Decision Tree",0.728658536585366
"1103","Decision Tree",0.75
"1104","Decision Tree",0.698170731707317
"1105","Decision Tree",0.710365853658537
"1106","Decision Tree",0.76219512195122
"1107","Decision Tree",0.774390243902439
"1108","Decision Tree",0.713414634146341
"1109","Decision Tree",0.731707317073171
"1110","Decision Tree",0.759146341463415
"1111","Decision Tree",0.76219512195122
"1112","Decision Tree",0.722560975609756
"1113","Decision Tree",0.786585365853659
"1114","Decision Tree",0.74390243902439
"1115","Decision Tree",0.768292682926829
"1116","Decision Tree",0.807926829268293
"1117","Decision Tree",0.75
"1118","Decision Tree",0.780487804878049
"1119","Decision Tree",0.76219512195122
"1120","Decision Tree",0.74390243902439
"1121","Decision Tree",0.780487804878049
"1122","Decision Tree",0.746951219512195
"1123","Decision Tree",0.740853658536585
"1124","Decision Tree",0.713414634146341
"1125","Decision Tree",0.707317073170732
"1126","Decision Tree",0.759146341463415
"1127","Decision Tree",0.75609756097561
"1128","Decision Tree",0.740853658536585
"1129","Decision Tree",0.768292682926829
"1130","Decision Tree",0.719512195121951
"1131","Decision Tree",0.731707317073171
"1132","Decision Tree",0.740853658536585
"1133","Decision Tree",0.746951219512195
"1134","Decision Tree",0.759146341463415
"1135","Decision Tree",0.725609756097561
"1136","Decision Tree",0.746951219512195
"1137","Decision Tree",0.76219512195122
"1138","Decision Tree",0.76219512195122
"1139","Decision Tree",0.710365853658537
"1140","Decision Tree",0.771341463414634
"1141","Decision Tree",0.728658536585366
"1142","Decision Tree",0.725609756097561
"1143","Decision Tree",0.728658536585366
"1144","Decision Tree",0.682926829268293
"1145","Decision Tree",0.73780487804878
"1146","Decision Tree",0.76219512195122
"1147","Decision Tree",0.719512195121951
"1148","Decision Tree",0.692073170731707
"1149","Decision Tree",0.76219512195122
"1150","Decision Tree",0.731707317073171
"1151","Decision Tree",0.698170731707317
"1152","Decision Tree",0.728658536585366
"1153","Decision Tree",0.725609756097561
"1154","Decision Tree",0.774390243902439
"1155","Decision Tree",0.746951219512195
"1156","Decision Tree",0.774390243902439
"1157","Decision Tree",0.774390243902439
"1158","Decision Tree",0.768292682926829
"1159","Decision Tree",0.76219512195122
"1160","Decision Tree",0.75609756097561
"1161","Decision Tree",0.713414634146341
"1162","Decision Tree",0.719512195121951
"1163","Decision Tree",0.701219512195122
"1164","Decision Tree",0.701219512195122
"1165","Decision Tree",0.734756097560976
"1166","Decision Tree",0.774390243902439
"1167","Decision Tree",0.692073170731707
"1168","Decision Tree",0.746951219512195
"1169","Decision Tree",0.734756097560976
"1170","Decision Tree",0.75609756097561
"1171","Decision Tree",0.74390243902439
"1172","Decision Tree",0.75
"1173","Decision Tree",0.75
"1174","Decision Tree",0.801829268292683
"1175","Decision Tree",0.710365853658537
"1176","Decision Tree",0.75
"1177","Decision Tree",0.759146341463415
"1178","Decision Tree",0.759146341463415
"1179","Decision Tree",0.786585365853659
"1180","Decision Tree",0.725609756097561
"1181","Decision Tree",0.73780487804878
"1182","Decision Tree",0.734756097560976
"1183","Decision Tree",0.73780487804878
"1184","Decision Tree",0.74390243902439
"1185","Decision Tree",0.734756097560976
"1186","Decision Tree",0.707317073170732
"1187","Decision Tree",0.734756097560976
"1188","Decision Tree",0.753048780487805
"1189","Decision Tree",0.716463414634146
"1190","Decision Tree",0.716463414634146
"1191","Decision Tree",0.774390243902439
"1192","Decision Tree",0.725609756097561
"1193","Decision Tree",0.759146341463415
"1194","Decision Tree",0.73780487804878
"1195","Decision Tree",0.731707317073171
"1196","Decision Tree",0.716463414634146
"1197","Decision Tree",0.783536585365854
"1198","Decision Tree",0.731707317073171
"1199","Decision Tree",0.768292682926829
"1200","Decision Tree",0.759146341463415
"1201","Decision Tree",0.777439024390244
"1202","Decision Tree",0.722560975609756
"1203","Decision Tree",0.746951219512195
"1204","Decision Tree",0.783536585365854
"1205","Decision Tree",0.75
"1206","Decision Tree",0.719512195121951
"1207","Decision Tree",0.75609756097561
"1208","Decision Tree",0.75
"1209","Decision Tree",0.765243902439024
"1210","Decision Tree",0.75
"1211","Decision Tree",0.710365853658537
"1212","Decision Tree",0.725609756097561
"1213","Decision Tree",0.792682926829268
"1214","Decision Tree",0.734756097560976
"1215","Decision Tree",0.734756097560976
"1216","Decision Tree",0.704268292682927
"1217","Decision Tree",0.75
"1218","Decision Tree",0.734756097560976
"1219","Decision Tree",0.728658536585366
"1220","Decision Tree",0.780487804878049
"1221","Decision Tree",0.704268292682927
"1222","Decision Tree",0.710365853658537
"1223","Decision Tree",0.719512195121951
"1224","Decision Tree",0.74390243902439
"1225","Decision Tree",0.722560975609756
"1226","Decision Tree",0.753048780487805
"1227","Decision Tree",0.74390243902439
"1228","Decision Tree",0.74390243902439
"1229","Decision Tree",0.746951219512195
"1230","Decision Tree",0.792682926829268
"1231","Decision Tree",0.73780487804878
"1232","Decision Tree",0.753048780487805
"1233","Decision Tree",0.722560975609756
"1234","Decision Tree",0.734756097560976
"1235","Decision Tree",0.740853658536585
"1236","Decision Tree",0.725609756097561
"1237","Decision Tree",0.707317073170732
"1238","Decision Tree",0.792682926829268
"1239","Decision Tree",0.74390243902439
"1240","Decision Tree",0.734756097560976
"1241","Decision Tree",0.734756097560976
"1242","Decision Tree",0.707317073170732
"1243","Decision Tree",0.771341463414634
"1244","Decision Tree",0.777439024390244
"1245","Decision Tree",0.728658536585366
"1246","Decision Tree",0.722560975609756
"1247","Decision Tree",0.75
"1248","Decision Tree",0.698170731707317
"1249","Decision Tree",0.759146341463415
"1250","Decision Tree",0.73780487804878
"1251","Decision Tree",0.695121951219512
"1252","Decision Tree",0.734756097560976
"1253","Decision Tree",0.710365853658537
"1254","Decision Tree",0.765243902439024
"1255","Decision Tree",0.771341463414634
"1256","Decision Tree",0.74390243902439
"1257","Decision Tree",0.76219512195122
"1258","Decision Tree",0.725609756097561
"1259","Decision Tree",0.716463414634146
"1260","Decision Tree",0.707317073170732
"1261","Decision Tree",0.74390243902439
"1262","Decision Tree",0.731707317073171
"1263","Decision Tree",0.768292682926829
"1264","Decision Tree",0.768292682926829
"1265","Decision Tree",0.76219512195122
"1266","Decision Tree",0.746951219512195
"1267","Decision Tree",0.801829268292683
"1268","Decision Tree",0.740853658536585
"1269","Decision Tree",0.734756097560976
"1270","Decision Tree",0.707317073170732
"1271","Decision Tree",0.75609756097561
"1272","Decision Tree",0.75
"1273","Decision Tree",0.746951219512195
"1274","Decision Tree",0.75
"1275","Decision Tree",0.777439024390244
"1276","Decision Tree",0.783536585365854
"1277","Decision Tree",0.731707317073171
"1278","Decision Tree",0.74390243902439
"1279","Decision Tree",0.75
"1280","Decision Tree",0.746951219512195
"1281","Decision Tree",0.725609756097561
"1282","Decision Tree",0.75609756097561
"1283","Decision Tree",0.728658536585366
"1284","Decision Tree",0.765243902439024
"1285","Decision Tree",0.734756097560976
"1286","Decision Tree",0.777439024390244
"1287","Decision Tree",0.75609756097561
"1288","Decision Tree",0.701219512195122
"1289","Decision Tree",0.765243902439024
"1290","Decision Tree",0.780487804878049
"1291","Decision Tree",0.719512195121951
"1292","Decision Tree",0.759146341463415
"1293","Decision Tree",0.716463414634146
"1294","Decision Tree",0.734756097560976
"1295","Decision Tree",0.74390243902439
"1296","Decision Tree",0.731707317073171
"1297","Decision Tree",0.768292682926829
"1298","Decision Tree",0.771341463414634
"1299","Decision Tree",0.73780487804878
"1300","Decision Tree",0.777439024390244
"1301","Decision Tree",0.722560975609756
"1302","Decision Tree",0.728658536585366
"1303","Decision Tree",0.753048780487805
"1304","Decision Tree",0.740853658536585
"1305","Decision Tree",0.734756097560976
"1306","Decision Tree",0.76219512195122
"1307","Decision Tree",0.74390243902439
"1308","Decision Tree",0.719512195121951
"1309","Decision Tree",0.716463414634146
"1310","Decision Tree",0.74390243902439
"1311","Decision Tree",0.777439024390244
"1312","Decision Tree",0.704268292682927
"1313","Decision Tree",0.725609756097561
"1314","Decision Tree",0.771341463414634
"1315","Decision Tree",0.695121951219512
"1316","Decision Tree",0.780487804878049
"1317","Decision Tree",0.719512195121951
"1318","Decision Tree",0.707317073170732
"1319","Decision Tree",0.713414634146341
"1320","Decision Tree",0.75
"1321","Decision Tree",0.76219512195122
"1322","Decision Tree",0.719512195121951
"1323","Decision Tree",0.759146341463415
"1324","Decision Tree",0.76219512195122
"1325","Decision Tree",0.74390243902439
"1326","Decision Tree",0.771341463414634
"1327","Decision Tree",0.771341463414634
"1328","Decision Tree",0.710365853658537
"1329","Decision Tree",0.774390243902439
"1330","Decision Tree",0.771341463414634
"1331","Decision Tree",0.759146341463415
"1332","Decision Tree",0.728658536585366
"1333","Decision Tree",0.728658536585366
"1334","Decision Tree",0.768292682926829
"1335","Decision Tree",0.719512195121951
"1336","Decision Tree",0.780487804878049
"1337","Decision Tree",0.716463414634146
"1338","Decision Tree",0.740853658536585
"1339","Decision Tree",0.746951219512195
"1340","Decision Tree",0.75609756097561
"1341","Decision Tree",0.728658536585366
"1342","Decision Tree",0.753048780487805
"1343","Decision Tree",0.74390243902439
"1344","Decision Tree",0.74390243902439
"1345","Decision Tree",0.719512195121951
"1346","Decision Tree",0.746951219512195
"1347","Decision Tree",0.753048780487805
"1348","Decision Tree",0.707317073170732
"1349","Decision Tree",0.673780487804878
"1350","Decision Tree",0.725609756097561
"1351","Decision Tree",0.786585365853659
"1352","Decision Tree",0.725609756097561
"1353","Decision Tree",0.73780487804878
"1354","Decision Tree",0.753048780487805
"1355","Decision Tree",0.774390243902439
"1356","Decision Tree",0.725609756097561
"1357","Decision Tree",0.746951219512195
"1358","Decision Tree",0.713414634146341
"1359","Decision Tree",0.731707317073171
"1360","Decision Tree",0.75609756097561
"1361","Decision Tree",0.753048780487805
"1362","Decision Tree",0.689024390243902
"1363","Decision Tree",0.701219512195122
"1364","Decision Tree",0.76219512195122
"1365","Decision Tree",0.740853658536585
"1366","Decision Tree",0.765243902439024
"1367","Decision Tree",0.74390243902439
"1368","Decision Tree",0.701219512195122
"1369","Decision Tree",0.716463414634146
"1370","Decision Tree",0.746951219512195
"1371","Decision Tree",0.765243902439024
"1372","Decision Tree",0.698170731707317
"1373","Decision Tree",0.75
"1374","Decision Tree",0.746951219512195
"1375","Decision Tree",0.710365853658537
"1376","Decision Tree",0.728658536585366
"1377","Decision Tree",0.76219512195122
"1378","Decision Tree",0.719512195121951
"1379","Decision Tree",0.701219512195122
"1380","Decision Tree",0.746951219512195
"1381","Decision Tree",0.759146341463415
"1382","Decision Tree",0.74390243902439
"1383","Decision Tree",0.75
"1384","Decision Tree",0.75
"1385","Decision Tree",0.75
"1386","Decision Tree",0.713414634146341
"1387","Decision Tree",0.716463414634146
"1388","Decision Tree",0.759146341463415
"1389","Decision Tree",0.786585365853659
"1390","Decision Tree",0.725609756097561
"1391","Decision Tree",0.725609756097561
"1392","Decision Tree",0.74390243902439
"1393","Decision Tree",0.753048780487805
"1394","Decision Tree",0.728658536585366
"1395","Decision Tree",0.765243902439024
"1396","Decision Tree",0.75
"1397","Decision Tree",0.746951219512195
"1398","Decision Tree",0.725609756097561
"1399","Decision Tree",0.74390243902439
"1400","Decision Tree",0.722560975609756
"1401","Decision Tree",0.713414634146341
"1402","Decision Tree",0.780487804878049
"1403","Decision Tree",0.719512195121951
"1404","Decision Tree",0.725609756097561
"1405","Decision Tree",0.728658536585366
"1406","Decision Tree",0.73780487804878
"1407","Decision Tree",0.731707317073171
"1408","Decision Tree",0.710365853658537
"1409","Decision Tree",0.759146341463415
"1410","Decision Tree",0.746951219512195
"1411","Decision Tree",0.795731707317073
"1412","Decision Tree",0.710365853658537
"1413","Decision Tree",0.74390243902439
"1414","Decision Tree",0.73780487804878
"1415","Decision Tree",0.725609756097561
"1416","Decision Tree",0.792682926829268
"1417","Decision Tree",0.759146341463415
"1418","Decision Tree",0.734756097560976
"1419","Decision Tree",0.74390243902439
"1420","Decision Tree",0.728658536585366
"1421","Decision Tree",0.713414634146341
"1422","Decision Tree",0.719512195121951
"1423","Decision Tree",0.76219512195122
"1424","Decision Tree",0.753048780487805
"1425","Decision Tree",0.728658536585366
"1426","Decision Tree",0.713414634146341
"1427","Decision Tree",0.771341463414634
"1428","Decision Tree",0.74390243902439
"1429","Decision Tree",0.716463414634146
"1430","Decision Tree",0.728658536585366
"1431","Decision Tree",0.707317073170732
"1432","Decision Tree",0.771341463414634
"1433","Decision Tree",0.710365853658537
"1434","Decision Tree",0.771341463414634
"1435","Decision Tree",0.768292682926829
"1436","Decision Tree",0.746951219512195
"1437","Decision Tree",0.731707317073171
"1438","Decision Tree",0.777439024390244
"1439","Decision Tree",0.76219512195122
"1440","Decision Tree",0.73780487804878
"1441","Decision Tree",0.759146341463415
"1442","Decision Tree",0.740853658536585
"1443","Decision Tree",0.76219512195122
"1444","Decision Tree",0.728658536585366
"1445","Decision Tree",0.75609756097561
"1446","Decision Tree",0.719512195121951
"1447","Decision Tree",0.771341463414634
"1448","Decision Tree",0.75
"1449","Decision Tree",0.765243902439024
"1450","Decision Tree",0.774390243902439
"1451","Decision Tree",0.740853658536585
"1452","Decision Tree",0.74390243902439
"1453","Decision Tree",0.774390243902439
"1454","Decision Tree",0.768292682926829
"1455","Decision Tree",0.731707317073171
"1456","Decision Tree",0.75
"1457","Decision Tree",0.734756097560976
"1458","Decision Tree",0.731707317073171
"1459","Decision Tree",0.780487804878049
"1460","Decision Tree",0.75
"1461","Decision Tree",0.698170731707317
"1462","Decision Tree",0.74390243902439
"1463","Decision Tree",0.746951219512195
"1464","Decision Tree",0.75609756097561
"1465","Decision Tree",0.740853658536585
"1466","Decision Tree",0.710365853658537
"1467","Decision Tree",0.728658536585366
"1468","Decision Tree",0.75609756097561
"1469","Decision Tree",0.74390243902439
"1470","Decision Tree",0.710365853658537
"1471","Decision Tree",0.713414634146341
"1472","Decision Tree",0.710365853658537
"1473","Decision Tree",0.795731707317073
"1474","Decision Tree",0.716463414634146
"1475","Decision Tree",0.704268292682927
"1476","Decision Tree",0.75609756097561
"1477","Decision Tree",0.780487804878049
"1478","Decision Tree",0.75609756097561
"1479","Decision Tree",0.713414634146341
"1480","Decision Tree",0.710365853658537
"1481","Decision Tree",0.716463414634146
"1482","Decision Tree",0.722560975609756
"1483","Decision Tree",0.734756097560976
"1484","Decision Tree",0.73780487804878
"1485","Decision Tree",0.75609756097561
"1486","Decision Tree",0.759146341463415
"1487","Decision Tree",0.740853658536585
"1488","Decision Tree",0.75609756097561
"1489","Decision Tree",0.722560975609756
"1490","Decision Tree",0.73780487804878
"1491","Decision Tree",0.777439024390244
"1492","Decision Tree",0.722560975609756
"1493","Decision Tree",0.753048780487805
"1494","Decision Tree",0.73780487804878
"1495","Decision Tree",0.74390243902439
"1496","Decision Tree",0.746951219512195
"1497","Decision Tree",0.689024390243902
"1498","Decision Tree",0.759146341463415
"1499","Decision Tree",0.759146341463415
"1500","Decision Tree",0.75609756097561
"1501","Decision Tree",0.713414634146341
"1502","Decision Tree",0.740853658536585
"1503","Decision Tree",0.768292682926829
"1504","Decision Tree",0.725609756097561
"1505","Decision Tree",0.725609756097561
"1506","Decision Tree",0.774390243902439
"1507","Decision Tree",0.707317073170732
"1508","Decision Tree",0.76219512195122
"1509","Decision Tree",0.75
"1510","Decision Tree",0.728658536585366
"1511","Decision Tree",0.75
"1512","Decision Tree",0.759146341463415
"1513","Decision Tree",0.725609756097561
"1514","Decision Tree",0.707317073170732
"1515","Decision Tree",0.73780487804878
"1516","Decision Tree",0.740853658536585
"1517","Decision Tree",0.76219512195122
"1518","Decision Tree",0.73780487804878
"1519","Decision Tree",0.783536585365854
"1520","Decision Tree",0.716463414634146
"1521","Decision Tree",0.731707317073171
"1522","Decision Tree",0.768292682926829
"1523","Decision Tree",0.771341463414634
"1524","Decision Tree",0.740853658536585
"1525","Decision Tree",0.765243902439024
"1526","Decision Tree",0.75
"1527","Decision Tree",0.771341463414634
"1528","Decision Tree",0.746951219512195
"1529","Decision Tree",0.753048780487805
"1530","Decision Tree",0.753048780487805
"1531","Decision Tree",0.740853658536585
"1532","Decision Tree",0.753048780487805
"1533","Decision Tree",0.771341463414634
"1534","Decision Tree",0.728658536585366
"1535","Decision Tree",0.753048780487805
"1536","Decision Tree",0.713414634146341
"1537","Decision Tree",0.73780487804878
"1538","Decision Tree",0.740853658536585
"1539","Decision Tree",0.74390243902439
"1540","Decision Tree",0.753048780487805
"1541","Decision Tree",0.716463414634146
"1542","Decision Tree",0.722560975609756
"1543","Decision Tree",0.771341463414634
"1544","Decision Tree",0.728658536585366
"1545","Decision Tree",0.725609756097561
"1546","Decision Tree",0.753048780487805
"1547","Decision Tree",0.75
"1548","Decision Tree",0.753048780487805
"1549","Decision Tree",0.746951219512195
"1550","Decision Tree",0.746951219512195
"1551","Decision Tree",0.692073170731707
"1552","Decision Tree",0.774390243902439
"1553","Decision Tree",0.707317073170732
"1554","Decision Tree",0.713414634146341
"1555","Decision Tree",0.746951219512195
"1556","Decision Tree",0.76219512195122
"1557","Decision Tree",0.771341463414634
"1558","Decision Tree",0.759146341463415
"1559","Decision Tree",0.728658536585366
"1560","Decision Tree",0.777439024390244
"1561","Decision Tree",0.771341463414634
"1562","Decision Tree",0.707317073170732
"1563","Decision Tree",0.765243902439024
"1564","Decision Tree",0.753048780487805
"1565","Decision Tree",0.76219512195122
"1566","Decision Tree",0.704268292682927
"1567","Decision Tree",0.746951219512195
"1568","Decision Tree",0.734756097560976
"1569","Decision Tree",0.728658536585366
"1570","Decision Tree",0.728658536585366
"1571","Decision Tree",0.759146341463415
"1572","Decision Tree",0.746951219512195
"1573","Decision Tree",0.765243902439024
"1574","Decision Tree",0.74390243902439
"1575","Decision Tree",0.728658536585366
"1576","Decision Tree",0.740853658536585
"1577","Decision Tree",0.76219512195122
"1578","Decision Tree",0.740853658536585
"1579","Decision Tree",0.75609756097561
"1580","Decision Tree",0.716463414634146
"1581","Decision Tree",0.75
"1582","Decision Tree",0.725609756097561
"1583","Decision Tree",0.74390243902439
"1584","Decision Tree",0.707317073170732
"1585","Decision Tree",0.783536585365854
"1586","Decision Tree",0.75609756097561
"1587","Decision Tree",0.710365853658537
"1588","Decision Tree",0.75609756097561
"1589","Decision Tree",0.731707317073171
"1590","Decision Tree",0.75
