Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
48,104,60,24,140,0.8125,0.634146341463415,0.712328767123288,0.74390243902439,0.245901639344262,0.146341463414634
49,117,47,29,135,0.801369863013699,0.713414634146341,0.754838709677419,0.768292682926829,0.186507936507937,0.176829268292683
50,114,50,34,130,0.77027027027027,0.695121951219512,0.730769230769231,0.74390243902439,0.204918032786885,0.207317073170732
51,115,49,37,127,0.756578947368421,0.701219512195122,0.727848101265823,0.73780487804878,0.202479338842975,0.225609756097561
52,112,52,29,135,0.794326241134752,0.682926829268293,0.734426229508197,0.753048780487805,0.210526315789474,0.176829268292683
53,115,49,35,129,0.766666666666667,0.701219512195122,0.732484076433121,0.74390243902439,0.200819672131148,0.213414634146341
54,99,65,23,141,0.811475409836066,0.603658536585366,0.692307692307692,0.731707317073171,0.270833333333333,0.140243902439024
55,113,51,34,130,0.768707482993197,0.689024390243902,0.726688102893891,0.740853658536585,0.209876543209877,0.207317073170732
56,107,57,23,141,0.823076923076923,0.652439024390244,0.727891156462585,0.75609756097561,0.229838709677419,0.140243902439024
57,117,47,34,130,0.774834437086093,0.713414634146341,0.742857142857143,0.753048780487805,0.190283400809717,0.207317073170732
58,116,48,25,139,0.822695035460993,0.707317073170732,0.760655737704918,0.777439024390244,0.188235294117647,0.152439024390244
59,112,52,35,129,0.761904761904762,0.682926829268293,0.720257234726688,0.734756097560976,0.215767634854772,0.213414634146341
60,99,65,28,136,0.779527559055118,0.603658536585366,0.680412371134021,0.716463414634146,0.276595744680851,0.170731707317073
61,112,52,23,141,0.82962962962963,0.682926829268293,0.749163879598662,0.771341463414634,0.205533596837945,0.140243902439024
62,113,51,17,147,0.869230769230769,0.689024390243902,0.768707482993197,0.792682926829268,0.196153846153846,0.103658536585366
63,128,36,35,129,0.785276073619632,0.780487804878049,0.782874617737003,0.783536585365854,0.140077821011673,0.213414634146341
64,115,49,29,135,0.798611111111111,0.701219512195122,0.746753246753247,0.76219512195122,0.196,0.176829268292683
65,112,52,29,135,0.794326241134752,0.682926829268293,0.734426229508197,0.753048780487805,0.210526315789474,0.176829268292683
66,112,52,19,145,0.854961832061069,0.682926829268293,0.759322033898305,0.783536585365854,0.202334630350195,0.115853658536585
67,103,61,17,147,0.858333333333333,0.628048780487805,0.725352112676056,0.76219512195122,0.244,0.103658536585366
68,105,59,32,132,0.766423357664234,0.640243902439024,0.697674418604651,0.722560975609756,0.248945147679325,0.195121951219512
69,121,43,38,126,0.761006289308176,0.73780487804878,0.74922600619195,0.753048780487805,0.174089068825911,0.231707317073171
70,105,59,39,125,0.729166666666667,0.640243902439024,0.681818181818182,0.701219512195122,0.256521739130435,0.23780487804878
71,120,44,27,137,0.816326530612245,0.731707317073171,0.771704180064309,0.783536585365854,0.171206225680934,0.164634146341463
72,117,47,23,141,0.835714285714286,0.713414634146341,0.769736842105263,0.786585365853659,0.182170542635659,0.140243902439024
73,111,53,27,137,0.804347826086957,0.676829268292683,0.735099337748344,0.75609756097561,0.213709677419355,0.164634146341463
74,130,34,35,129,0.787878787878788,0.792682926829268,0.790273556231003,0.789634146341463,0.131274131274131,0.213414634146341
75,115,49,33,131,0.777027027027027,0.701219512195122,0.737179487179487,0.75,0.199186991869919,0.201219512195122
76,103,61,19,145,0.844262295081967,0.628048780487805,0.72027972027972,0.75609756097561,0.245967741935484,0.115853658536585
77,98,66,24,140,0.80327868852459,0.597560975609756,0.685314685314685,0.725609756097561,0.277310924369748,0.146341463414634
78,105,59,29,135,0.783582089552239,0.640243902439024,0.704697986577181,0.731707317073171,0.245833333333333,0.176829268292683
79,109,55,23,141,0.825757575757576,0.664634146341463,0.736486486486487,0.76219512195122,0.22,0.140243902439024
80,109,55,21,143,0.838461538461538,0.664634146341463,0.741496598639456,0.768292682926829,0.218253968253968,0.128048780487805
81,99,65,19,145,0.838983050847458,0.603658536585366,0.702127659574468,0.74390243902439,0.266393442622951,0.115853658536585
82,109,55,28,136,0.795620437956204,0.664634146341463,0.724252491694352,0.746951219512195,0.224489795918367,0.170731707317073
83,105,59,24,140,0.813953488372093,0.640243902439024,0.716723549488055,0.746951219512195,0.240816326530612,0.146341463414634
84,107,57,33,131,0.764285714285714,0.652439024390244,0.703947368421053,0.725609756097561,0.239495798319328,0.201219512195122
85,105,59,20,144,0.84,0.640243902439024,0.726643598615917,0.759146341463415,0.236947791164659,0.121951219512195
86,117,47,25,139,0.823943661971831,0.713414634146341,0.764705882352941,0.780487804878049,0.18359375,0.152439024390244
87,115,49,20,144,0.851851851851852,0.701219512195122,0.769230769230769,0.789634146341463,0.189189189189189,0.121951219512195
88,110,54,26,138,0.808823529411765,0.670731707317073,0.733333333333333,0.75609756097561,0.217741935483871,0.158536585365854
89,123,41,28,136,0.814569536423841,0.75,0.780952380952381,0.789634146341463,0.158301158301158,0.170731707317073
90,107,57,34,130,0.75886524822695,0.652439024390244,0.701639344262295,0.722560975609756,0.240506329113924,0.207317073170732
91,111,53,23,141,0.828358208955224,0.676829268292683,0.74496644295302,0.768292682926829,0.21031746031746,0.140243902439024
92,113,51,27,137,0.807142857142857,0.689024390243902,0.743421052631579,0.76219512195122,0.204,0.164634146341463
93,116,48,35,129,0.768211920529801,0.707317073170732,0.736507936507937,0.746951219512195,0.195918367346939,0.213414634146341
94,114,50,40,124,0.74025974025974,0.695121951219512,0.716981132075472,0.725609756097561,0.210084033613445,0.24390243902439
95,116,48,34,130,0.773333333333333,0.707317073170732,0.738853503184713,0.75,0.195121951219512,0.207317073170732
96,114,50,18,146,0.863636363636364,0.695121951219512,0.77027027027027,0.792682926829268,0.192307692307692,0.109756097560976
97,112,52,29,135,0.794326241134752,0.682926829268293,0.734426229508197,0.753048780487805,0.210526315789474,0.176829268292683
98,121,43,36,128,0.770700636942675,0.73780487804878,0.753894080996885,0.759146341463415,0.172690763052209,0.219512195121951
99,100,64,25,139,0.8,0.609756097560976,0.692041522491349,0.728658536585366,0.267782426778243,0.152439024390244
100,109,55,30,134,0.784172661870504,0.664634146341463,0.71947194719472,0.740853658536585,0.226337448559671,0.182926829268293
