Experiment-number,Tp,Fn,Fp,Tn,Precision,Recall,F-score,Accuracy,Miss-rate,Fall-out-rate
23.0,113.0,61.0,25.0,130.0,0.8188405797101449,0.6494252873563219,0.7243589743589743,0.7386018237082067,0.25102880658436216,0.16129032258064516
24.0,118.0,41.0,33.0,137.0,0.7814569536423841,0.7421383647798742,0.7612903225806451,0.7750759878419453,0.1607843137254902,0.19411764705882353
25.0,135.0,41.0,24.0,129.0,0.8490566037735849,0.7670454545454546,0.8059701492537313,0.8024316109422492,0.1553030303030303,0.1568627450980392
26.0,114.0,54.0,31.0,130.0,0.7862068965517242,0.6785714285714286,0.7284345047923323,0.7416413373860182,0.22131147540983606,0.19254658385093168
27.0,125.0,46.0,29.0,129.0,0.8116883116883117,0.7309941520467836,0.7692307692307693,0.7720364741641338,0.18110236220472442,0.18354430379746836
28.0,122.0,47.0,29.0,131.0,0.8079470198675497,0.7218934911242604,0.7625,0.7689969604863222,0.1857707509881423,0.18125
29.0,126.0,47.0,30.0,126.0,0.8076923076923077,0.7283236994219653,0.7659574468085106,0.7659574468085106,0.1865079365079365,0.19230769230769232
30.0,112.0,52.0,33.0,132.0,0.7724137931034483,0.6829268292682927,0.7249190938511327,0.7416413373860182,0.21311475409836064,0.2
31.0,116.0,41.0,36.0,136.0,0.7631578947368421,0.7388535031847133,0.7508090614886731,0.7659574468085106,0.1626984126984127,0.20930232558139536
32.0,125.0,51.0,33.0,120.0,0.7911392405063291,0.7102272727272727,0.7485029940119761,0.7446808510638298,0.20816326530612245,0.21568627450980393
33.0,114.0,45.0,32.0,138.0,0.7808219178082192,0.7169811320754716,0.7475409836065574,0.7659574468085106,0.17857142857142858,0.18823529411764706
34.0,114.0,51.0,41.0,123.0,0.7354838709677419,0.6909090909090909,0.7125,0.7203647416413373,0.21518987341772153,0.25
35.0,109.0,49.0,27.0,144.0,0.8014705882352942,0.689873417721519,0.7414965986394558,0.7689969604863222,0.19367588932806323,0.15789473684210525
36.0,114.0,29.0,44.0,142.0,0.7215189873417721,0.7972027972027972,0.7574750830564784,0.7781155015197568,0.11328125,0.23655913978494625
37.0,129.0,39.0,37.0,124.0,0.7771084337349398,0.7678571428571429,0.7724550898203593,0.7689969604863222,0.1541501976284585,0.22981366459627328
38.0,103.0,55.0,33.0,138.0,0.7573529411764706,0.6518987341772152,0.7006802721088435,0.7325227963525835,0.22821576763485477,0.19298245614035087
39.0,116.0,41.0,42.0,130.0,0.7341772151898734,0.7388535031847133,0.7365079365079366,0.7477203647416414,0.16666666666666666,0.2441860465116279
40.0,113.0,40.0,42.0,134.0,0.7290322580645161,0.738562091503268,0.7337662337662337,0.7507598784194529,0.16194331983805668,0.23863636363636365
41.0,110.0,45.0,31.0,143.0,0.7801418439716312,0.7096774193548387,0.7432432432432432,0.7689969604863222,0.17786561264822134,0.1781609195402299
42.0,124.0,45.0,34.0,126.0,0.7848101265822784,0.7337278106508875,0.7584097859327217,0.7598784194528876,0.18,0.2125
43.0,125.0,49.0,25.0,130.0,0.8333333333333334,0.7183908045977011,0.7716049382716049,0.7750759878419453,0.19215686274509805,0.16129032258064516
44.0,120.0,46.0,29.0,134.0,0.8053691275167785,0.7228915662650602,0.7619047619047619,0.7720364741641338,0.18110236220472442,0.17791411042944785
45.0,121.0,59.0,27.0,122.0,0.8175675675675675,0.6722222222222223,0.7378048780487805,0.7386018237082067,0.24279835390946503,0.18120805369127516
46.0,108.0,48.0,32.0,141.0,0.7714285714285715,0.6923076923076923,0.7297297297297297,0.756838905775076,0.1927710843373494,0.18497109826589594
47.0,114.0,49.0,33.0,133.0,0.7755102040816326,0.6993865030674846,0.7354838709677419,0.7507598784194529,0.19838056680161945,0.19879518072289157
48.0,109.0,53.0,37.0,130.0,0.7465753424657534,0.6728395061728395,0.7077922077922078,0.7264437689969605,0.2217573221757322,0.2215568862275449
49.0,112.0,50.0,29.0,138.0,0.7943262411347518,0.691358024691358,0.7392739273927392,0.7598784194528876,0.2,0.17365269461077845
50.0,125.0,39.0,34.0,131.0,0.7861635220125787,0.7621951219512195,0.7739938080495357,0.7781155015197568,0.15234375,0.20606060606060606
51.0,112.0,43.0,29.0,145.0,0.7943262411347518,0.7225806451612903,0.7567567567567568,0.7811550151975684,0.16731517509727625,0.16666666666666666
52.0,124.0,45.0,27.0,133.0,0.8211920529801324,0.7337278106508875,0.775,0.7811550151975684,0.17509727626459143,0.16875
