Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
1,122,42,40,124,0.753086419753086,0.74390243902439,0.748466257668712,0.75,0.170731707317073,0.24390243902439
2,124,40,32,132,0.794871794871795,0.75609756097561,0.775,0.780487804878049,0.15625,0.195121951219512
3,113,51,44,120,0.719745222929936,0.689024390243902,0.70404984423676,0.710365853658537,0.218884120171674,0.268292682926829
4,119,45,44,120,0.730061349693252,0.725609756097561,0.72782874617737,0.728658536585366,0.188284518828452,0.268292682926829
5,113,51,45,119,0.715189873417722,0.689024390243902,0.701863354037267,0.707317073170732,0.219827586206897,0.274390243902439
6,111,53,33,131,0.770833333333333,0.676829268292683,0.720779220779221,0.73780487804878,0.21900826446281,0.201219512195122
7,125,39,45,119,0.735294117647059,0.76219512195122,0.748502994011976,0.74390243902439,0.159836065573771,0.274390243902439
8,129,35,47,117,0.732954545454545,0.786585365853659,0.758823529411765,0.75,0.142276422764228,0.286585365853659
9,116,48,40,124,0.743589743589744,0.707317073170732,0.725,0.731707317073171,0.2,0.24390243902439
10,108,56,39,125,0.73469387755102,0.658536585365854,0.694533762057878,0.710365853658537,0.240343347639485,0.23780487804878
11,107,57,42,122,0.718120805369127,0.652439024390244,0.68370607028754,0.698170731707317,0.248908296943231,0.25609756097561
12,115,49,38,126,0.751633986928105,0.701219512195122,0.725552050473186,0.734756097560976,0.203319502074689,0.231707317073171
13,112,52,37,127,0.751677852348993,0.682926829268293,0.715654952076677,0.728658536585366,0.217573221757322,0.225609756097561
14,117,47,44,120,0.726708074534162,0.713414634146341,0.72,0.722560975609756,0.19831223628692,0.268292682926829
15,120,44,48,116,0.714285714285714,0.731707317073171,0.72289156626506,0.719512195121951,0.186440677966102,0.292682926829268
16,122,42,44,120,0.734939759036145,0.74390243902439,0.739393939393939,0.73780487804878,0.173553719008264,0.268292682926829
17,120,44,39,125,0.754716981132076,0.731707317073171,0.743034055727554,0.746951219512195,0.179591836734694,0.23780487804878
18,122,42,55,109,0.689265536723164,0.74390243902439,0.715542521994135,0.704268292682927,0.181818181818182,0.335365853658537
19,112,52,53,111,0.678787878787879,0.682926829268293,0.680851063829787,0.679878048780488,0.233183856502242,0.323170731707317
20,103,61,48,116,0.682119205298013,0.628048780487805,0.653968253968254,0.667682926829268,0.278538812785388,0.292682926829268
21,119,45,50,114,0.70414201183432,0.725609756097561,0.714714714714715,0.710365853658537,0.1931330472103,0.304878048780488
22,105,59,38,126,0.734265734265734,0.640243902439024,0.684039087947883,0.704268292682927,0.255411255411255,0.231707317073171
23,110,54,42,122,0.723684210526316,0.670731707317073,0.69620253164557,0.707317073170732,0.232758620689655,0.25609756097561
24,111,53,36,128,0.755102040816326,0.676829268292683,0.713826366559486,0.728658536585366,0.221757322175732,0.219512195121951
25,114,50,30,134,0.791666666666667,0.695121951219512,0.74025974025974,0.75609756097561,0.201612903225806,0.182926829268293
