Experiment-number,Tp,Fn,Fp,Tn,Precision,Recall,F-score,Accuracy,Miss-rate,Fall-out-rate
31.0,120.0,52.0,23.0,134.0,0.8391608391608392,0.6976744186046512,0.7619047619047619,0.7720364741641338,0.2047244094488189,0.1464968152866242
32.0,128.0,43.0,27.0,131.0,0.8258064516129032,0.7485380116959064,0.7852760736196319,0.7872340425531915,0.16602316602316602,0.17088607594936708
33.0,117.0,39.0,41.0,132.0,0.740506329113924,0.75,0.7452229299363057,0.756838905775076,0.1566265060240964,0.23699421965317918
34.0,112.0,44.0,30.0,143.0,0.7887323943661971,0.717948717948718,0.7516778523489933,0.7750759878419453,0.17254901960784313,0.17341040462427745
35.0,121.0,38.0,36.0,134.0,0.7707006369426752,0.7610062893081762,0.7658227848101266,0.7750759878419453,0.14901960784313725,0.21176470588235294
36.0,119.0,44.0,36.0,130.0,0.7677419354838709,0.7300613496932515,0.7484276729559748,0.756838905775076,0.17670682730923695,0.21686746987951808
37.0,114.0,56.0,39.0,120.0,0.7450980392156863,0.6705882352941176,0.7058823529411765,0.7112462006079028,0.23931623931623933,0.24528301886792453
38.0,110.0,47.0,45.0,127.0,0.7096774193548387,0.7006369426751592,0.7051282051282052,0.7203647416413373,0.19831223628691982,0.2616279069767442
39.0,108.0,49.0,29.0,143.0,0.7883211678832117,0.6878980891719745,0.7346938775510204,0.7629179331306991,0.1952191235059761,0.1686046511627907
40.0,100.0,57.0,31.0,141.0,0.7633587786259542,0.6369426751592356,0.6944444444444444,0.7325227963525835,0.23651452282157676,0.18023255813953487
41.0,117.0,46.0,31.0,135.0,0.7905405405405406,0.7177914110429447,0.752411575562701,0.7659574468085106,0.18253968253968253,0.18674698795180722
42.0,107.0,40.0,42.0,140.0,0.7181208053691275,0.7278911564625851,0.722972972972973,0.7507598784194529,0.16194331983805668,0.23076923076923078
43.0,113.0,38.0,39.0,139.0,0.743421052631579,0.7483443708609272,0.7458745874587459,0.7659574468085106,0.15079365079365079,0.21910112359550563
44.0,116.0,51.0,34.0,128.0,0.7733333333333333,0.6946107784431138,0.7318611987381703,0.7416413373860182,0.20901639344262296,0.20987654320987653
45.0,124.0,49.0,33.0,123.0,0.7898089171974523,0.7167630057803468,0.7515151515151515,0.7507598784194529,0.19838056680161945,0.21153846153846154
46.0,114.0,51.0,32.0,132.0,0.7808219178082192,0.6909090909090909,0.7331189710610932,0.7477203647416414,0.2073170731707317,0.1951219512195122
47.0,113.0,45.0,39.0,132.0,0.743421052631579,0.7151898734177216,0.7290322580645161,0.7446808510638298,0.1836734693877551,0.22807017543859648
48.0,107.0,50.0,34.0,138.0,0.7588652482269503,0.6815286624203821,0.7181208053691275,0.7446808510638298,0.20408163265306123,0.19767441860465115
49.0,113.0,48.0,32.0,136.0,0.7793103448275862,0.7018633540372671,0.738562091503268,0.756838905775076,0.1927710843373494,0.19047619047619047
50.0,117.0,53.0,24.0,135.0,0.8297872340425532,0.6882352941176471,0.752411575562701,0.7659574468085106,0.21031746031746032,0.1509433962264151
51.0,119.0,42.0,35.0,133.0,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.7659574468085106,0.16666666666666666,0.20833333333333334
52.0,115.0,41.0,38.0,135.0,0.7516339869281046,0.7371794871794872,0.7443365695792881,0.7598784194528876,0.164,0.21965317919075145
