Experiment-number, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
27,126,38,36,128,0.777777777777778,0.768292682926829,0.773006134969325,0.774390243902439,0.149606299212598,0.219512195121951
28,133,31,35,129,0.791666666666667,0.810975609756098,0.801204819277108,0.798780487804878,0.118320610687023,0.213414634146341
29,117,47,38,126,0.754838709677419,0.713414634146341,0.733542319749216,0.740853658536585,0.193415637860082,0.231707317073171
30,126,38,39,125,0.763636363636364,0.768292682926829,0.765957446808511,0.765243902439024,0.151394422310757,0.23780487804878
31,115,49,48,116,0.705521472392638,0.701219512195122,0.703363914373089,0.704268292682927,0.212121212121212,0.292682926829268
32,121,43,44,120,0.733333333333333,0.73780487804878,0.735562310030395,0.734756097560976,0.178423236514523,0.268292682926829
33,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
34,133,31,29,135,0.820987654320988,0.810975609756098,0.815950920245399,0.817073170731707,0.115671641791045,0.176829268292683
35,109,55,29,135,0.789855072463768,0.664634146341463,0.721854304635762,0.74390243902439,0.225409836065574,0.176829268292683
36,113,51,37,127,0.753333333333333,0.689024390243902,0.719745222929936,0.731707317073171,0.2125,0.225609756097561
37,121,43,44,120,0.733333333333333,0.73780487804878,0.735562310030395,0.734756097560976,0.178423236514523,0.268292682926829
38,120,44,39,125,0.754716981132076,0.731707317073171,0.743034055727554,0.746951219512195,0.179591836734694,0.23780487804878
39,119,45,35,129,0.772727272727273,0.725609756097561,0.748427672955975,0.75609756097561,0.181451612903226,0.213414634146341
40,115,49,46,118,0.714285714285714,0.701219512195122,0.707692307692308,0.710365853658537,0.210300429184549,0.280487804878049
41,123,41,39,125,0.759259259259259,0.75,0.754601226993865,0.75609756097561,0.165322580645161,0.23780487804878
42,124,40,48,116,0.720930232558139,0.75609756097561,0.738095238095238,0.731707317073171,0.166666666666667,0.292682926829268
43,125,39,33,131,0.791139240506329,0.76219512195122,0.77639751552795,0.780487804878049,0.15234375,0.201219512195122
44,110,54,39,125,0.738255033557047,0.670731707317073,0.702875399361022,0.716463414634146,0.229787234042553,0.23780487804878
45,114,50,46,118,0.7125,0.695121951219512,0.703703703703704,0.707317073170732,0.21551724137931,0.280487804878049
46,129,35,39,125,0.767857142857143,0.786585365853659,0.77710843373494,0.774390243902439,0.137795275590551,0.23780487804878
47,119,45,35,129,0.772727272727273,0.725609756097561,0.748427672955975,0.75609756097561,0.181451612903226,0.213414634146341
48,122,42,35,129,0.777070063694268,0.74390243902439,0.7601246105919,0.765243902439024,0.167330677290837,0.213414634146341
49,132,32,48,116,0.733333333333333,0.804878048780488,0.767441860465116,0.75609756097561,0.129032258064516,0.292682926829268
50,122,42,41,123,0.748466257668712,0.74390243902439,0.746177370030581,0.746951219512195,0.171428571428571,0.25
51,123,41,43,121,0.740963855421687,0.75,0.745454545454545,0.74390243902439,0.168032786885246,0.26219512195122
52,119,45,41,123,0.74375,0.725609756097561,0.734567901234568,0.73780487804878,0.18595041322314,0.25
53,120,44,36,128,0.769230769230769,0.731707317073171,0.75,0.75609756097561,0.17741935483871,0.219512195121951
54,120,44,28,136,0.810810810810811,0.731707317073171,0.769230769230769,0.780487804878049,0.171875,0.170731707317073
55,114,50,29,135,0.797202797202797,0.695121951219512,0.742671009771987,0.759146341463415,0.200803212851406,0.176829268292683
